ID,Is_Lead
AAJGTXWT,0.06200001158405927
YWPQLD5T,0.8433383873294066
2WTV6HWJ,0.05491912383917138
3JBDQLGQ,0.09020624832993179
3RENHQRM,0.49230311832445744
WSYVX8G3,0.0716096181007377
3IASW5M3,0.07142782541944948
O42UESWS,0.051755254111734136
NGSTRPON,0.05619298304360688
CGYJHVTN,0.0571269823903853
SVGAWNZZ,0.26042821427139334
WQCQHKYC,0.5053698839581934
QKKZRW8E,0.0657924856903318
RDLGYVQB,0.04856788025041467
LUM9ZGND,0.022857684726172053
J5YEKSRE,0.2069340650165128
5QEGRUG9,0.02512523231232976
G7ARHCG9,0.11315564451380125
RFUWLYGT,0.03256604772039217
5GX89L3G,0.17216018117487486
E3O35OFG,0.23552322155725555
KG2PGABU,0.3630240175258904
EOTY4QNS,0.05158916935178268
6VIITYWJ,0.05736745383841591
BFT2SPX4,0.05314557036449966
465TLKKZ,0.0695786826908367
6Y5GQPFO,0.10332250135711091
3KBAQVTS,0.048415519602663055
AHNFAJKF,0.2755828328941351
RST4NFKH,0.4507112181849485
8OZDV5JE,0.05114768063753639
DSJ2GSM8,0.8678271826909812
FYHITM5N,0.2242257408978343
N726CLZI,0.0948142279867169
KMQGAI7F,0.04416868703634873
PGCRAGLG,0.19365175699557569
PB2WFJNH,0.3165539995563993
KRZXMDK4,0.8145910355958808
CPWLW6HO,0.04923542901745464
4FBDBKEP,0.022651998632666637
CBBQBNJB,0.06620945562746645
HA3Z2P3X,0.4468019729812701
TVHDVYXF,0.1737539392853805
FG8Y2N5S,0.9711241458641834
7CGFPSMC,0.05218200869471684
7DXFJWAJ,0.0630897195060188
Y6AG59NG,0.3719962657138688
DWPXXBJH,0.05098554518466715
FYJVGBUF,0.05993420697946121
JOVCJE93,0.05195401926392891
EWIOPR7Y,0.07812603309179113
AQXM9QIK,0.06501692219922284
J2S5DVES,0.02482742039949392
HJKHEI3P,0.05683987590029457
6IJLBPXY,0.05501795981300248
BYJAYN7T,0.05269650215534155
ZKRMCWXL,0.18104159988110138
N4FNZG7V,0.11917695946072904
T6MUUDYT,0.053258344982461514
DR4BUFTZ,0.8349071508855658
VXJQKTYS,0.5094934457828456
GEXTVJPA,0.05697881330731789
5SXK5QYZ,0.8710188168925252
BFUPIBNX,0.04953565634159125
GWNMFB8F,0.8259830943028512
BFBQGY8W,0.038435480684941875
XTGJPGXT,0.058084119072296145
FVFYZDAV,0.05425800359455704
6B84BYCQ,0.4824011731518949
DYDEJPIP,0.05456348677022573
OLF6XQNA,0.8328761390775878
8NMSSI6W,0.5357334619139593
CNCPQG4P,0.06299932231976595
DEYRRKPZ,0.07050869212689906
HJWAU6MX,0.0679708442772443
PMS4XJWY,0.02187933598658431
PDVWHHRD,0.06349449710295232
XQVEBJCW,0.056195512027066206
8NZRYFI6,0.07645431475113762
CUPB4IZS,0.08744753483032512
M4PL8QN2,0.04079486176366075
QVVUSXZP,0.029228302017329268
HBF4BC9P,0.10530889001171448
LCXUTSUA,0.05352892880319283
U2ERBN2R,0.03712212068550409
KQPK9EXP,0.0561364057616876
ECJJLVPB,0.18022411207887268
GGPHH5SB,0.8282796060994286
JBTBGBXW,0.14733962179063984
FGJF736Y,0.8395868366795003
ZCU5UUZX,0.8885570917833798
YGNOYBAZ,0.44005932673153353
DDDYQWNJ,0.05551315226580779
FYWUMRKH,0.04964791364545379
HAQ922NL,0.06474787175659458
HY4YFCP6,0.05354975550869775
8NJTWZC8,0.05352693485695229
58BOVNYF,0.1791559993804145
AYH5PWSZ,0.05479342720675602
6BPEBMUC,0.08235231316078852
YQHTXPYV,0.031334277403241365
JS9YWJST,0.1854026728974958
7TCQNZ3C,0.13014516540420545
JCV7A4GL,0.21301408299007554
NKNQVKG6,0.02222832069320776
MGIPJVMR,0.06350629650103938
GY2K76QV,0.02199626564366354
5QFOIYB9,0.07862077515259747
FHFGMZEU,0.125496902128203
XMT9PG9O,0.040718557992880045
GS3FPCN4,0.4899230287778651
53RIEWCH,0.21371770092459916
4W7VY3SD,0.033043095667139526
SPGBTXFK,0.2071945311713281
AZHKXCGZ,0.2571090557590445
WEMAZWTO,0.05116953773801677
DNMNX6PB,0.23419495815614227
MFMEM345,0.850079935028885
ZKXNB8MV,0.0711243728266699
2CUFFE4I,0.023856528598793295
HGBPDNBL,0.08630817911547956
4DY72S5P,0.056293446073677395
FQBCMM6Q,0.0644205188186798
K4VPLUVA,0.11078211579235944
NHQCKEEU,0.05209419301317888
5DGM8BFG,0.054281972794478744
GN5PRNWI,0.460347190440434
MAPPLNJS,0.9009627430904078
JVMRHIQN,0.051749678896188187
GIYUSNXD,0.05567748218735834
LCFEFEHH,0.12103760212087748
GJOJMQHF,0.30490061400823
6QLKF4XN,0.08066985806679476
GHDPSKDL,0.38621065824752987
QQDEVRV2,0.13236575646047272
TU2XBCMK,0.05402468762548879
ANDYVYZY,0.13857552999070727
HVTEXXZE,0.022820482279682003
KE8VMAXB,0.02986700566267428
TSONFDXY,0.05255200946743681
K469AGV6,0.06868906445020444
DTNYTMQA,0.34892759380002114
MFWXPSW7,0.05708955719770722
T2LMZ5IJ,0.05188820902762904
HNWCJJSC,0.4220093403617717
NHAPYHPG,0.24408419289172387
DIZBRGBW,0.10088034600247912
QIVBKNXK,0.18014318594161527
GDOM4EZ5,0.5029366748123669
DJRJJ6PD,0.0947673638108558
BQRFXTRX,0.10592532493840286
GGUYWC3Q,0.15526735790643048
OM499YNE,0.47690219898868924
CKPRWOBD,0.05386937357176912
6W76GMHA,0.2698020118295733
BCUBWDCB,0.8268838283430675
QAYS3IHW,0.03862378856049935
6BPIFFCH,0.06150851293604033
FZ7TXGOF,0.02390938882769242
A65ZRXWQ,0.25542245321501417
H4DBPUIC,0.048889928877173555
CBYJVQPG,0.06523260695319007
KVNG9ZHW,0.05461839833111651
HLWWTKY6,0.8196214486575781
LWTQZZZC,0.28534758143756134
ZPTPZRKI,0.019635769577708653
ACVKZUTJ,0.8516396000402023
JRCFHZ3T,0.02264556338038927
CTJNBKBB,0.8490239466656662
CY6EE2YO,0.8151808158009026
NKXAUKUH,0.1789594652828016
3BTMJPZ2,0.21275221453400112
HYLI4AKJ,0.09822583774502774
AKEW6MDA,0.05359259142237199
J3UZSJXV,0.02479096070940633
6DHBHNWY,0.05617402225999379
ABN9JMZJ,0.3501959866055647
IC3J9OAV,0.06288928193114506
QAVJAXA7,0.05271539571218285
MAWDWFEQ,0.46797185495672666
FDCQRVUH,0.6622698735101943
HP3FUAFA,0.7652084605581079
CMT3XCMN,0.04931674563422071
V9SGVYTG,0.04184813067533516
HANYCRBU,0.28444879851386257
NRDHREBK,0.8471162353165246
K6KXRHTZ,0.09977035838195034
CLKRZSSP,0.022513842721465508
GB2YKLJR,0.17797221605114522
MVLDSWVL,0.053885299829701486
7HPIXYRF,0.08784280666107777
ZB9K6PWT,0.05688650810137351
4Y8QP9MT,0.09043225870869764
XDMC4DZB,0.8028974270861957
E3TJB3YO,0.06647666825390801
RBKTGBT8,0.2796653664843079
RKRRFYWK,0.053342733517285704
ODVTEGUE,0.09850801717301472
K3DHAGHO,0.09421365667332257
VWE3AY5S,0.05570239565038903
FSMCVOC6,0.5014797690489601
KKP8PUYA,0.08866571225926376
BGYA8WXV,0.404060953083911
CGOD5TYP,0.8482996007535193
9PQEPNMQ,0.4293463043861331
7QFSLXH4,0.4521226844642184
9KUFZUT7,0.21291746516194984
E52DEHUD,0.05434022537676899
EYWB9VCT,0.04439616593764897
IF2NQGZX,0.05110191540241722
MQ8WID57,0.07738049533339955
DMFQJO2J,0.3340775175077773
F6ATOWUO,0.04877357973784966
HY2KTLVR,0.424319921851351
3KKNYNO7,0.16430078404373824
94HMUUPV,0.07732965074680889
B3LNGMTZ,0.08468590578887832
JVSXF2PM,0.09472484710631396
JVWEBNNJ,0.06578698956019371
7FHKPRQT,0.0884176584859738
KQSC5PAH,0.6942829791558272
L2I5H3UB,0.06502550642647276
R6UMMNY5,0.2958808001004088
A6X3JZV6,0.026491745041339027
GJHIHXSN,0.8290860075104549
YVP8GWXN,0.18365664748162994
MRBUMYGC,0.08255883602758148
6FRJIESG,0.8489120725452544
ZHOFNGQ4,0.05573361148805076
FTWG88TA,0.05385440424078822
K5SP53DK,0.08783091890595965
HUQZ9LFA,0.05854656028321789
7XHUXT5T,0.05535241422997754
9WTAJFM9,0.0901057316858967
MZWM5ZM7,0.3592551300874943
7DAX9PPF,0.12989970388497216
KYCYLKUU,0.05566372162148704
VYCX9Z3Q,0.4902369958528978
9BN7HUMT,0.4686818931220201
N466EKSR,0.05460198508330792
MQ3GV48D,0.052550114389475516
3RR6RNFN,0.3310547978883554
5NT2XDW6,0.05727532723535046
JX8DBO3Q,0.0749364061154228
PB2P53OR,0.20332860076768627
J2DLQG4Z,0.02066862880335346
XYBMIQEL,0.09064508008293692
XHJOYVFT,0.4322036222712616
WVVSTNV8,0.05882142002459937
AF5VFQVK,0.02001523005096667
PVXKWD7O,0.09198155111039202
W6ICE8GZ,0.0867646438217993
AKMLMDET,0.8315826896710361
SQUBDRTJ,0.05971001086930508
YFESMI6F,0.02004096152337222
97SVMZSA,0.4166363141818081
CJKZA7XC,0.02427210344172627
BCJGARWU,0.07076864030519076
CBCULFQN,0.07078774155645642
ZMQKRCQJ,0.13297099727002035
HF4TNEOG,0.08283546109023708
GBM3KXQJ,0.12594456283693553
AK8KM6U6,0.3583487229273202
DEUD2WE7,0.5107971588710627
DWJYRHCD,0.8321471587196329
UDCQWAUU,0.0994199937019081
WJRWTAMC,0.06965014476882399
WUAXPWPQ,0.056718938079387465
4THYXUVG,0.05377365566597337
QNNY3LLF,0.12136075089716279
QERLB885,0.03940366753056197
GFARSTUX,0.11180346177589809
SCG8TR6Q,0.9639623682803871
NDJYDO2W,0.24966031634274982
VLHZDPSH,0.10511889976541736
JWJR5ZQO,0.04796970224238835
NRPG5HAX,0.17501248592594143
A5TYBV3G,0.05688491457770872
M8XAQJQT,0.5116691904388599
H5KPVUPS,0.1585830816163101
AKCOAMW9,0.4559542052365032
BCE89PE6,0.4580348849211795
NPHTJ4NJ,0.44181729367885914
WCPOMZ6C,0.3835414180259104
DTDFPCE2,0.05296833991239078
FJDADYZ3,0.1963422119967826
MNQLXWPN,0.9846130043066332
KGCPPRAC,0.8481377542905637
NVRPPEZ4,0.0545990710402979
APAOQURA,0.021446022917361786
8IY28V3C,0.11192315233783287
9VP2GAHB,0.05181105366130011
GSUOHUBI,0.7955271439637827
KFZHAJUW,0.057073028771865916
AMW84MVB,0.024573239626780582
2ONDRHUH,0.05113546533717619
7NMTYVIZ,0.26216966230119065
MFMSZRXA,0.07601332522948291
CBS7ZICZ,0.10199029169725274
JUJOFJ8F,0.34633780406839887
CMELAVVK,0.057848170916118574
AEFQCWA7,0.05626094395669149
XVBF96BF,0.08719004727305633
MPT36JPX,0.028496035304610767
RRWLALJX,0.06882831626821831
BPHDWZCO,0.25450850768517297
AUAPVNGB,0.03802993030225283
JNAMPLCV,0.8520573442107309
GMBEV9GV,0.04296017401424223
C6ZV29VB,0.0572209704806831
M7B5XIUX,0.052908241654021616
XBAHZYOY,0.05208281365583413
KYAOXECR,0.818716876673922
C5E9ONHJ,0.1852839374584326
UWKJ3H6T,0.4218378622565938
BNSBBUHC,0.9901195151177138
CQPF5WIS,0.18172042124734264
DRG2DHAK,0.05375033695773995
HXKYERC2,0.40545653310787294
3OHNT3PM,0.05541709903326223
PD6Y2VTR,0.06595668673763111
V6RRMG2Q,0.8260255145092955
9B3JWVRN,0.021704380307314277
4EQMJAFG,0.0956108917229332
CBVR3C3B,0.31980546387608233
TXN3SE2X,0.8462822471673787
BA37ZHCC,0.39101718402972646
BYASB49U,0.07429556744690946
G3CKBRXW,0.051088257540414406
XL7TGZN9,0.3575083760971016
JLHXCX9W,0.2686536376115191
JYC3BGGL,0.18614322228493058
ICCXUOJZ,0.12165006044439283
AQVSXPNY,0.9617340775100971
DATXXFXQ,0.06161771909438513
XN98A8GA,0.8418995991280702
XCWWKHUR,0.02003259983871226
KZD7U8WI,0.05525311856578355
JWW4FSEN,0.8534275625050801
KFVGHFWQ,0.9859807111820936
A4L3YLPS,0.03856868947836362
BTTZ4JEW,0.1900609780592007
EGKUFWPG,0.8393803192448908
HW7RBWQZ,0.4235807846562921
2G6FX86Q,0.06527388326712563
KUYC8HCA,0.10671411179327606
IUCZD96Q,0.02535378494467308
2X6HFPKX,0.07699999610655867
4G5ZJ7BT,0.18773680009827376
AKNLVMV4,0.08308822802761007
EEGDVYZH,0.5622514162783024
MWHFVECK,0.8541592549073648
DKM7WZXN,0.04413342342316751
IA7B78ZD,0.1127455428159968
MS3EEULV,0.2317543036649425
ZPXABV3T,0.10851337125896231
RUZRECKP,0.14011859301888438
UDVNHJSM,0.05384012389854928
WHQECCCK,0.8260094044947794
UZH7GPFO,0.058993266075419507
HD5EVWLC,0.41938291338804573
EFDJXQAA,0.05278747419456278
B8C4V7NK,0.8278033791206297
NDL5AYRI,0.0888977263395091
J7SWQU6D,0.04757385456985561
UWFXPHBC,0.4591845360014231
C5ZDSLLM,0.8423132785680533
MPMKDSH5,0.05647912327593598
EUFIW7QR,0.24922226006019738
ZK49XRWA,0.06214969819023799
JP9SHAQC,0.07071519640681048
BVMFC28P,0.09525681782973984
HZGXQ6UV,0.05374030358582329
NH2YVM5F,0.8381365588683847
PDBJIPEP,0.3893175539427022
Z2C3JGHK,0.025383097162602165
KZUAWRXP,0.21584879636525442
UUAQKXU9,0.3269699106100565
J4YRS2HG,0.043431172956678796
JVWJV4QY,0.036745499374007805
EHNRBO85,0.3980368242869597
MTAP2SEH,0.021834625737210896
WEV3WQUP,0.20615474793872035
Q4OICL45,0.07048752413635798
YRAPFBTZ,0.6343900839255163
AVAUPWLP,0.04756300429273791
ZGKJANSJ,0.05937148616160669
HT5DQBAR,0.02859585037513544
YXIV9FS2,0.0515593217154946
FSOYLWYG,0.04991484248800276
RTBFNS9D,0.2670830672178587
JCTFV7VI,0.154636093488573
WZCCNQQK,0.04305672669614561
NMNREJNU,0.12690498700042754
KIC67JEH,0.4340833222594616
5UCRA6NM,0.8487135733141284
DBNABRRJ,0.06382008708414456
XELQ3Z2F,0.050551696451415384
IXCHGLSZ,0.8459970795432006
OUEUJZ7G,0.8353636126098898
FAXQR5YC,0.4166509605242733
MSV3VXQP,0.8782366962271324
AFKG5VT3,0.23080283836054194
3BXT9XDG,0.07196831312946002
OJUVNFIC,0.28949585236138287
FQX2JKFO,0.1285612227111978
G8SUGPZC,0.0816637001452348
6R4NL3US,0.07513297015894332
8JXPMM7J,0.309450688258543
PKP6QKKK,0.0507996943228756
RFGRJD9M,0.3396795886190399
7QYWDHLD,0.05006923303208477
8X2YRBSP,0.2978124144376271
CUTQCTAV,0.02478395708535372
8MJRSQLI,0.10412515600589058
MHVAJDPZ,0.2313415631054198
MSYJNB36,0.05242382447986486
Q7QFYS2Y,0.8145892412383775
GUK5SJAG,0.1039319831389211
GZGHZ6B4,0.06548798816053501
QYZFXI4N,0.8626677060881031
NPQJMK7W,0.09083556084600597
L8TZAQKE,0.019766163508495627
Y82ZGGBZ,0.5845615837460512
GLXOAC5F,0.0535589210655464
AJZ7TCIF,0.20783557814127043
JGZQSBUY,0.053995007642524476
5CSUF7YM,0.3827438277466956
HVJUDYYS,0.8666082052525467
7RUKTHG5,0.8581921446201377
2JXR8J8K,0.1567556161841596
A83TPPKX,0.08680207298890773
C2BFVK3B,0.0560733610516974
ASFV7ZUB,0.5216985428290565
74GNQSBK,0.05511040776254358
VUPKT2DT,0.37896791744609076
ZHA3H8KM,0.6337324170319237
QAETUV3X,0.16033635097409885
7AAKEHGE,0.11888878797014515
MJ8UDYWN,0.030437030505999933
EYXYHVV4,0.12257211780532826
VSNEJHBG,0.566814261574276
JEVHODHG,0.33873459299677283
KWZ5ZHXY,0.04064347329066013
AWM5V9D6,0.07540797481225053
5XJWWWED,0.3594703625203722
KSWCTWDA,0.4131141684294954
SHBXG9CM,0.8322778025855659
XP2EP4I6,0.3030162505557081
J9XQ6CKI,0.2739393528310059
PJ4KSEVV,0.4894584063409287
HARQRPCU,0.05730321045333307
XJLSFW9B,0.5115047714550439
MS926XBM,0.8058719116501026
DESFFFPW,0.8626524482517799
PBHYCGOA,0.8442939706486636
KTHK4N9F,0.03551043010612824
NNGH8TQU,0.026716792066590847
D4LSHUKT,0.04297611746037819
SBTBFFDT,0.8526220609972295
8P42AVGR,0.8225759024330664
HUZ9THUY,0.171450091872824
YNZ5R4RT,0.06285161545363853
GY3GETHR,0.052499552926958355
N2V7KUDB,0.1136397727287177
ZNECBSND,0.05585196587128715
QMLEDBV5,0.04243141118261546
VC2SQHDQ,0.061949700504923294
CUSKND5X,0.047627726218952386
MPUGMC3L,0.9007733608955191
ICIHGZ7E,0.4072446665124757
NP4Q82KG,0.101016447203546
FFXV6TCS,0.3106121276281272
5DEMPXZE,0.16032968384688107
FDQC6RQD,0.3035048431614497
AQB48S5G,0.05266288497632507
G2IVARSB,0.40912491485755914
PSVXMJDE,0.8340505285630122
SKUSIUTS,0.1629835019074897
9GFWUBJ4,0.05466862244676475
MHEO5MAD,0.1593786962571422
DSGA6MQB,0.061078966569420745
ATLHGKIB,0.053839348696304905
ASMLZYJU,0.06289767735336937
GKQXXA6T,0.05499804811566375
YK9GJKLN,0.04764834699976397
AEDCWUUM,0.6318350400818171
UQFDYIZV,0.05485886528870672
ATXPHTRZ,0.06497328434823356
F536CNVQ,0.47844369498749617
2BKZEG6X,0.05602261014862041
CHJUCNKU,0.8245552729523808
QEFDJGGB,0.29721207091681445
PJDGY7KV,0.8325448443376863
HXK8AVNN,0.3802613293915785
GP3KPD9X,0.04344855208650001
SHXVR2TY,0.051634004361650145
MSXQE8ZM,0.16954031775382872
5CGHTWTB,0.8344355937935929
9TJQHM7S,0.7891657464757054
6K3LEH4E,0.02259529790342013
7BYTJXSU,0.3708834795252044
E9VZX7UE,0.18961419780693844
DNFBGD7Q,0.15509339191133617
XZZUHEUK,0.09574845682231946
MJGUPYFV,0.13964930401850034
BM4LDLU7,0.06074238383578304
ETEE2RHH,0.22740189790009724
FFB3BUTE,0.023344981746099325
MUZF8Z6E,0.17158241557826884
MOEKCPGT,0.1647734463205432
E3QSZ38M,0.05616979731506868
S4VPMDY4,0.06540865494738649
MKJ8F3HD,0.052522283686641594
6G6XWBWC,0.11237290753602763
C3VCYURG,0.055920176253017234
UYAPW9BI,0.027560183723461588
MBYUCPGB,0.3329347105939449
VT9NN8WQ,0.08728628529618385
GFWQDKGS,0.023773262274648817
CRYQ8K2Y,0.8064490430758836
46SGDRUL,0.21801351201067357
JCZAHSQP,0.05304474314708936
PCEUC7CW,0.06596696880769848
RTE6EGPV,0.10844764308474227
QUXCFDWD,0.7983465382914847
GFCICEUS,0.06561375434175915
SASGDRRW,0.055200871800081514
MU2SYBQE,0.04927201212389337
GWL5UGRE,0.026327880163411064
SJG38CYQ,0.3973981748483413
QWPPHJHE,0.40602147965019064
AJSBHO4Q,0.05556318073840495
GRCWWYAK,0.05588685526290136
KKVX6FGG,0.021152620260101607
2KOF4ETG,0.061534294300594615
EGQWMQJN,0.1881021571146458
NSS6VETH,0.05549657028277823
INK2KFAS,0.11667879291143532
HEONTDFT,0.08261136211141883
2QNBQAOZ,0.05148744843617125
NWUMNSBB,0.5603158230195012
DZD7EMCA,0.06713996436486788
NWXZN9NM,0.16211016972664558
NHFUZ6CS,0.05219302773996611
MRWH83XO,0.049272375850683885
26G7MEDX,0.11045787774593915
PJTEBE5T,0.21307062566840593
KDDRRWKY,0.052811468580582194
B7M2ZB7K,0.10430165764651299
JUQBZFXV,0.03578519618288699
HSGNBPGQ,0.051393990737682305
AEK8S8KM,0.05140947287404195
DEA4LIZ6,0.8352590673036979
BVGR6VWY,0.04990384731182951
OJV6C9HC,0.7882024632881681
9YNARF9E,0.10099575396964108
PSDBR5CG,0.0627453566612677
KKJYSSJV,0.05995530876529519
VNY95DPG,0.04281098717404659
SV8ACEWK,0.05001785322017671
KUSOV7BF,0.06512758365382054
NUOQTVC4,0.12434400795967909
GWMRYDOO,0.1805494022867509
B856Z4G2,0.0982178646442028
5AWKHGFB,0.054555447082667845
RBDOJ9ZA,0.8792373389667345
FTY3UWU5,0.057365708906584115
DUS9QUML,0.05557740898371353
HQSRFCDS,0.3916402004396238
FJRWF5AQ,0.056130808255414805
VUJNSDKS,0.14719681673430782
DAUHTGVR,0.16457660526456672
G2P9MHMN,0.8660819520669195
7HIRJPAA,0.18959029277254985
4QDU3TRZ,0.23962904219315745
XVN2AUIZ,0.06283896862286276
ZM57TDF5,0.050981504652704915
C97KGYHS,0.023644925700910955
AMACOMPP,0.21529207169529266
EWTHPOJH,0.09322543283934051
FQC5QTS9,0.05319072026483359
GHGR4V7U,0.8125267367161352
CXYC8WNC,0.05488963413385564
YNUNSDHS,0.060185376103005006
KKGUAKY9,0.0227444935997441
PC9MZQES,0.043585431454721206
OPCQU9CD,0.05866509342950646
JVA4JRXH,0.05008930634534989
4HKYPKCJ,0.5634606673556465
WZTMZH4V,0.047091872822480785
BPKAU4PS,0.5550201327814093
TJQKZ5HF,0.8222005449468557
LZDOGHUY,0.8383421416223112
ESPQVCS8,0.024003766068586653
D2IAG5VD,0.36549074110661994
D6HQVFKP,0.04315058081812283
ETDSQLCZ,0.46710825261418687
4OLSVQFK,0.039667906372615254
KAUWJ5LO,0.026379843788042853
HCYIW3SZ,0.2911433515118654
DA49NJ7Z,0.4810426847834035
QU8SCHXZ,0.9675994537449804
E6SYTZ8X,0.055208941870330354
EWIQS4WD,0.9933008738414449
DFYOLKFR,0.07084623947324256
NRXJJOIT,0.834891214167083
8XHXGOAW,0.5461958518870362
SUVRDFPA,0.5065712989830334
DZODEX6E,0.30717695050274996
MFREVPLE,0.14416274359867404
M3FTHGZM,0.1860416185875124
NVRB5VT2,0.051856016689840155
JKJNNIPU,0.9887657241701446
VBGMDMED,0.21868743782396272
2CKUIUM6,0.21507810657904108
GNLZY5XH,0.09138331284415671
YYYALMQF,0.0312775886484165
4GO4M9RS,0.09329172076968828
8IISOQFJ,0.2810323757183789
9XMYJLHH,0.052661836736766075
F4TOVIX8,0.022684436411307112
MHHQHJUK,0.06877708147264379
VGKLYP7E,0.15560644064465
QHVIVVHR,0.24851546540072106
CNW8T33X,0.05801866771095055
FVPRMUCJ,0.13556549674772198
HZ8XTFWE,0.05516538830341217
CDOBXES8,0.04062265998893653
VKUQPKW7,0.058240895257603766
8CZ63KRX,0.05499497196999278
SLFDJTBS,0.026330621141189527
KLM9BDSM,0.052251954373582946
8HMMQAFO,0.05456395900010677
XVJW9UTR,0.025054256659951882
CJB4DQKI,0.853276348617391
3X2QPPT5,0.05503726883874875
LXXVYRZY,0.053173511537286375
PT9HW2J9,0.4535408945223394
CSQDZUDU,0.8323106535865112
AE7KYFP2,0.02768597224644374
KNUPRCUA,0.0891428579495971
QDBQQOM7,0.09457824276861258
F3DXMYBG,0.0398685989014228
H5ADQSML,0.1752402436659385
ZSWTCMJX,0.4004512372383013
B86ANFU7,0.05831082943317441
FKWNMXLY,0.8501317505000197
CH6WNXLY,0.051726368117083074
2HNAIPLZ,0.05974005660256465
NNCBJJJD,0.06366046163400615
MNYYT7OH,0.040631070605606
3DMBSDGH,0.05364611575811159
UYFPKCYA,0.05603658144606559
IPUCMDZP,0.05543012579141923
HVVPSUJ5,0.08095036625501462
FHANQFPJ,0.9913431972543687
8BDMVQOW,0.4640859010735812
C6E8PAMI,0.07362838446266824
4BK8G34Q,0.16073218863303074
B5QCBVGX,0.08040855190960075
GGNZXWMQ,0.07758510338308794
D8DVPQ4C,0.44171992160617674
LS6ITCFK,0.4599261564271251
53WXGOVD,0.08737961373402311
GKKQKSVB,0.09304220201649538
CFENQ9QH,0.1123130514882472
CIZQTWHM,0.05364483102489835
RKABNKVD,0.05437514041653244
4NQPQNRY,0.22495454817105492
ONM4RSTR,0.05472754542535423
VHSFTIZH,0.3530770158112427
ILMWZ9RF,0.7003857597910887
PBKPAXVK,0.5019137485655589
UJCDQ9XU,0.027004930089247148
CEISZUUA,0.10224636214127603
9MBHG4D8,0.4510563092411644
HTN56YFA,0.11915958103814106
AW9YS3KV,0.24045807050789886
XMYZFAG4,0.05180900575786623
8KXPTOSW,0.1608862694879725
BDZHZYKA,0.05724648329980158
OPAYVF75,0.12097251100570822
KJYEUQI9,0.1739016578297051
ANVHJVYV,0.03291436954508581
UYM5JTEJ,0.048113894532178555
ROGPJATK,0.8450285990503659
QAIPGZ7Y,0.4852207509157296
LTOWWVZG,0.05617544243015979
HIRTSP8F,0.036115312638405936
JZDVRAML,0.055019780280486805
CGUEG7QI,0.0415672296783964
77VP8HZN,0.05346814018266623
YRMCJMOS,0.16908699915368552
DBAXNZ5S,0.0933919911813729
RFATKCZQ,0.03997440382527624
4ZQA3K2N,0.05405225328535422
CEDHD4WF,0.02943819458950545
JSYAEWHY,0.05392026750769535
M6TWMHC5,0.4190592176698909
AGOQI7AJ,0.07212269081967909
ERNUUSR8,0.05002173132238941
JZ2XRT2T,0.06505057464775121
F9KNEVCY,0.1005981177011216
7EHYTFSQ,0.9829008921643575
6JOMYBYD,0.2289643939334391
D4JECBB2,0.5644934640603082
HYA7DMYO,0.0729128526694027
EAFAGBRV,0.06239185916197094
CTYQDCX6,0.05483333627088673
AGXM4FZZ,0.054016007466881746
EEYHSJTH,0.9909201514212017
LG5GW4U4,0.05806280434791686
UTBYAIN9,0.0832945108444671
UH7XKHUT,0.8396478764090944
BBKHNCQP,0.022535372181995847
IMPDRGMF,0.5086613523072169
ESM9PL5C,0.10617221042498592
KGWMS6KX,0.296397623622518
BE9DRSLQ,0.023262543513875654
GWOUZHMH,0.05167618968954456
DUQXZRNN,0.07427540483953676
QEGPY5BR,0.053809378779128406
AGCC6NJH,0.07125058194856476
CTAOFY5W,0.05330614993296438
MTRUO8HZ,0.14788859885333497
H6VG4LYW,0.1343744604974508
2QZNWEHO,0.0550946903726501
F3FGNFDG,0.21095113081728845
MQJD6BTY,0.05542844886460905
EAFYFYRZ,0.04138977657197017
2UJUZFMH,0.25270452904725793
54XLAEKX,0.07025782902066878
C6DCIXHB,0.03320896542777792
MJT8JTUV,0.042394110668700614
VJGVWEAY,0.21496446758132437
NUMTZOJS,0.09072901006180124
MFCINHCP,0.23675931787111193
FJH78YEP,0.44694791315614185
WRFSSNR2,0.060004423993948494
KYKI98QT,0.4550329575930136
KXSZHVMC,0.026227045148406132
4SJOPGRK,0.5354357930517745
QKJN4AND,0.31647431922573593
SHCFBKQH,0.05091514329286579
GDS3CRIX,0.9291986028386641
CFXNFHKG,0.9888173015843402
LCQJXPXV,0.9859735845319673
7AU73R3W,0.30973394593162323
5PXTSYNM,0.08443874015302474
TQXC45PB,0.19545938948965969
PKVLIHQE,0.4189116184447064
4KORSQBX,0.05215911737236098
9AHCUZYH,0.31630103084849365
FF9ZSELS,0.4076755956163863
UQFIOXBW,0.04713567339325717
GXABFA6P,0.019959536798976933
3WTURZAB,0.49309241559433836
5NENAUEW,0.28612606544949537
ADF3NKIA,0.05197673513544532
23HMSS8W,0.24680784993070737
S3USU7V7,0.026704562293919855
UNY4VV9G,0.21963282704951756
44PAWIHT,0.05631628088744554
88CX8NRV,0.8278104474799712
EDVUXICX,0.13089879174933766
KHCCNJIX,0.2647958126223765
GQEUDJ3C,0.0512366051541312
PJDXQQXB,0.07404336545764012
EMUYXZHO,0.0577675788594561
OTSIP6EE,0.3501415115025678
AU5HPPN8,0.019426987739122933
AHNUXHHJ,0.050791624980151
X7APT4NU,0.061694550761940276
TTRAFSN8,0.07029676430735379
ECWMTXRP,0.06864965822099889
6FAPAPVC,0.0616901153219786
